time;logid;split;acdcalls;vdn;abncalls;transferred;holdcalls;auxoutoffcalls;i_acdtime;i_acwintime;holdtime;workmode;direction;auxreason;auxoutofftime;i_stafftime;i_availtime;i_auxtime;ansringtime;abntime;holdabncalls;holdacdtime
2021/06/07 15:42:22;2104900;1085;0;;0;0;0;0;0;0;0;50;1;0;0;739;173;186;0;0;0;0
2021/06/07 15:42:22;2104900;1132;1;;0;0;0;2;357;22;0;50;1;0;89;739;173;186;3;0;0;0
2021/06/08 08:56:35;2104797;1048;2;;0;0;1;2;1091;60;167;50;0;8;35;1594;397;46;0;0;0;167
2021/06/08 10:04:24;2126439;1178;0;;0;0;0;0;0;0;0;50;0;8;0;262;0;262;0;0;0;0
2021/06/08 10:04:24;2126439;1179;0;;0;0;0;0;0;0;0;50;0;8;0;262;0;262;0;0;0;0
2021/06/08 10:04:24;2126439;1180;0;;0;0;0;0;0;0;0;50;0;8;0;262;0;262;0;0;0;0
2021/06/08 13:43:39;2124406;1048;0;;0;0;0;1;0;0;0;20;0;;28;816;113;703;0;0;0;0
2021/06/08 13:43:39;2124406;1121;2;;0;2;4;0;0;0;586;20;0;;0;816;113;703;6;0;0;584
2021/06/07 19:30:29;2109833;1150;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 19:30:29;2109833;1151;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 19:30:29;2109833;1152;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 19:30:29;2109833;1153;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 19:30:29;2109833;1154;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 19:30:29;2109833;1155;0;;0;0;0;0;0;0;0;220;0;;0;27;0;0;0;0;0;0
2021/06/07 15:13:39;2121000;1041;1;2000129;0;0;0;0;709;3;0;30;2;;0;817;0;0;3;0;0;0
2021/06/07 15:13:39;2121000;1042;0;2000129;0;0;0;0;0;0;0;30;2;;0;817;0;0;0;0;0;0
2021/06/07 15:13:39;2121000;1043;0;2000129;0;0;0;0;0;0;0;30;2;;0;817;0;0;0;0;0;0
2021/06/07 15:13:39;2121000;1091;0;2000129;0;0;0;0;0;0;0;30;2;;0;817;0;0;0;0;0;0
2021/06/07 15:13:39;2121000;1164;0;2000129;0;0;0;0;0;0;0;30;2;;0;817;0;0;0;0;0;0
2021/06/07 18:56:44;2115253;1041;0;2000134;0;0;0;0;0;0;0;30;2;;0;1601;0;963;0;0;0;0
2021/06/07 18:56:44;2115253;1042;0;2000134;0;0;0;0;0;0;0;30;2;;0;1601;0;963;0;0;0;0
2021/06/07 18:56:44;2115253;1043;0;2000134;0;0;0;0;0;0;0;30;2;;0;1601;0;963;0;0;0;0
2021/06/07 18:56:44;2115253;1091;2;2000134;0;1;2;0;318;20;637;30;2;;0;1601;0;963;5;0;0;637
2021/06/07 18:56:44;2115253;1164;0;2000134;0;0;0;0;0;0;0;30;2;;0;1601;0;963;0;0;0;0
2021/06/07 17:03:09;2103476;1085;0;;0;0;0;0;0;0;0;50;0;0;0;38;0;38;0;0;0;0
2021/06/07 17:03:09;2103476;1132;0;;0;0;0;0;0;0;0;50;0;0;0;38;0;38;0;0;0;0
2021/06/07 16:24:14;2801310;1050;0;2000393;0;0;0;0;0;0;0;30;2;;0;1451;112;267;0;0;0;0
2021/06/07 16:24:14;2801310;1095;0;2000393;0;0;0;0;0;0;0;30;2;;0;1451;112;267;0;0;0;0
2021/06/07 16:24:14;2801310;1124;1;2000393;0;1;2;0;1049;20;267;30;2;;0;1451;112;267;2;0;0;267
2021/06/08 03:34:08;2107260;6300;0;;0;0;0;0;0;0;0;50;0;0;0;245;0;245;0;0;0;0
2021/06/05 12:09:36;2108832;1035;0;;0;0;0;3;0;0;0;50;1;8;242;574;243;331;0;0;0;0
2021/06/05 12:09:36;2108832;1036;0;;0;0;0;0;0;0;0;50;1;8;0;574;243;331;0;0;0;0
2021/06/05 12:09:36;2108832;1037;0;;0;0;0;0;0;0;0;50;1;8;0;574;243;331;0;0;0;0
2021/06/05 12:09:36;2108832;1038;0;;0;0;0;0;0;0;0;50;1;8;0;574;243;331;0;0;0;0
2021/06/05 12:09:36;2108832;1090;0;;0;0;0;0;0;0;0;50;1;8;0;574;243;331;0;0;0;0
2021/06/07 22:06:33;2100020;6300;0;;0;0;0;0;0;0;0;50;0;0;0;392;0;392;0;0;0;0
2021/06/07 15:56:51;2128787;1165;0;2000444;0;0;0;0;632;642;0;30;2;;0;1608;0;96;0;0;0;0
2021/06/07 15:56:51;2128787;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;1608;0;96;0;0;0;0
2021/06/07 15:56:51;2128787;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;1608;0;96;0;0;0;0
2021/06/07 13:00:32;2800266;1050;0;;0;0;0;0;0;0;0;20;0;;0;29;29;0;0;0;0;0
2021/06/07 13:00:32;2800266;1095;0;;0;0;0;0;0;0;0;20;0;;0;29;29;0;0;0;0;0
2021/06/07 13:00:32;2800266;1124;0;;0;0;0;0;0;0;0;20;0;;0;29;29;0;0;0;0;0
2021/06/07 10:25:25;2115263;1041;1;2000134;0;0;0;0;248;60;0;30;2;;0;1523;204;31;3;0;0;0
2021/06/07 10:25:25;2115263;1042;0;2000134;0;0;0;0;0;0;0;30;2;;0;1523;204;31;0;0;0;0
2021/06/07 10:25:25;2115263;1043;0;2000134;0;0;0;0;0;0;0;30;2;;0;1523;204;31;0;0;0;0
2021/06/07 10:25:25;2115263;1091;1;2000134;0;0;1;2;935;30;40;30;2;;31;1523;204;31;3;0;0;40
2021/06/07 10:25:25;2115263;1164;0;2000134;0;0;0;0;0;0;0;30;2;;0;1523;204;31;0;0;0;0
2021/06/07 14:46:19;2800249;1050;2;2000393;0;0;1;0;551;40;145;30;2;;0;976;0;0;4;0;0;145
2021/06/07 14:46:19;2800249;1095;0;2000393;0;0;0;0;0;0;0;30;2;;0;976;0;0;0;0;0;0
2021/06/07 14:46:19;2800249;1124;0;2000393;0;0;0;0;379;0;0;30;2;;0;976;0;0;0;0;0;0
2021/06/08 10:22:49;2123962;1048;0;2000154;0;0;0;0;241;0;0;30;2;;0;289;0;45;0;0;0;0
2021/06/08 10:22:49;2123962;1123;0;2000154;0;0;0;0;0;0;0;30;2;;0;289;0;45;0;0;0;0
2021/06/08 08:56:35;2108275;1165;1;2000445;0;0;1;0;384;68;177;40;0;;0;1594;67;0;0;0;0;177
2021/06/08 08:56:35;2108275;1166;0;2000445;0;0;0;0;854;42;0;40;0;;0;1594;67;0;0;0;0;0
2021/06/08 08:56:35;2108275;1167;0;2000445;0;0;0;0;0;0;0;40;0;;0;1594;67;0;0;0;0;0
2021/06/08 08:56:35;2108275;1168;0;2000445;0;0;0;0;0;0;0;40;0;;0;1594;67;0;0;0;0;0
2021/06/08 08:56:35;2108275;1169;0;2000445;0;0;0;0;0;0;0;40;0;;0;1594;67;0;0;0;0;0
2021/06/08 08:56:35;2108275;1172;0;2000445;0;0;0;0;0;0;0;40;0;;0;1594;67;0;0;0;0;0
2021/06/08 08:06:45;2124047;1048;0;;0;0;0;0;0;3;0;20;0;;0;377;365;9;0;0;0;0
2021/06/08 08:11:57;2109432;1035;0;2000115;0;0;0;0;0;0;0;30;2;;0;716;144;17;0;0;0;0
2021/06/08 08:11:57;2109432;1036;0;2000115;0;0;0;0;0;0;0;30;2;;0;716;144;17;0;0;0;0
2021/06/08 08:11:57;2109432;1037;0;2000115;0;0;0;0;0;0;0;30;2;;0;716;144;17;0;0;0;0
2021/06/08 08:11:57;2109432;1038;0;2000115;0;0;0;0;0;0;0;30;2;;0;716;144;17;0;0;0;0
2021/06/08 08:11:57;2109432;1090;1;2000115;0;0;1;0;489;3;58;30;2;;0;716;144;17;3;0;0;58
2021/06/08 09:39:40;2801030;1050;0;;0;0;0;0;0;0;0;50;0;1;0;578;52;118;0;0;0;0
2021/06/08 09:39:40;2801030;1095;0;;0;0;0;0;0;0;0;50;0;1;0;578;52;118;0;0;0;0
2021/06/08 09:39:40;2801030;1124;1;;0;0;0;0;248;20;0;50;0;1;0;578;52;118;2;0;0;0
2021/06/08 11:25:08;2103556;1082;0;;0;0;0;0;0;0;0;50;0;5;0;1504;0;1504;0;0;0;0
2021/06/08 11:25:08;2103556;1084;0;;0;0;0;0;0;0;0;50;0;5;0;1504;0;1504;0;0;0;0
2021/06/08 11:25:08;2103556;1131;0;;0;0;0;0;0;0;0;50;0;5;0;1504;0;1504;0;0;0;0
2021/06/08 09:20:06;2801324;1050;0;;0;0;0;0;0;0;0;220;0;;0;984;300;50;0;0;0;0
2021/06/08 09:20:06;2801324;1095;0;;0;0;0;0;0;0;0;220;0;;0;984;300;50;0;0;0;0
2021/06/08 09:20:06;2801324;1124;1;;0;0;0;0;590;20;0;220;0;;0;984;300;50;2;0;0;0
2021/06/05 16:30:27;2123220;1035;0;2000116;0;0;0;0;0;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 16:30:27;2123220;1036;0;2000116;0;0;0;0;0;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 16:30:27;2123220;1037;0;2000116;0;0;0;0;0;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 16:30:27;2123220;1038;0;2000116;0;0;0;0;0;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 16:30:27;2123220;1090;0;2000116;0;0;0;0;26;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 14:31:46;2104377;1211;0;2000489;0;0;0;0;105;0;0;30;2;;0;105;0;0;0;0;0;0
2021/06/08 13:31:50;2118924;1048;0;2000388;0;0;0;0;0;0;0;40;0;;0;108;0;0;0;0;0;0
2021/06/08 13:31:50;2118924;1121;0;2000388;0;0;0;0;99;9;0;40;0;;0;108;0;0;0;0;0;0
2021/06/08 13:31:50;2118924;1123;0;2000388;0;0;0;0;0;0;0;40;0;;0;108;0;0;0;0;0;0
2021/06/07 11:26:52;2801521;1050;1;2000393;0;1;1;0;388;20;17;30;2;;0;1608;10;17;3;0;0;17
2021/06/07 11:26:52;2801521;1095;1;2000393;0;0;1;0;612;20;317;30;2;;0;1608;10;17;3;0;0;317
2021/06/07 11:26:52;2801521;1124;0;2000393;0;0;0;0;218;0;0;30;2;;0;1608;10;17;0;0;0;0
2021/06/07 11:07:06;2120693;1053;0;2000215;0;0;0;0;0;0;0;30;2;;0;423;0;0;0;0;0;0
2021/06/07 11:07:06;2120693;1231;0;2000215;0;0;0;0;423;0;0;30;2;;0;423;0;0;0;0;0;0
2021/06/07 11:07:06;2120693;1232;0;2000215;0;0;0;0;0;0;0;30;2;;0;423;0;0;0;0;0;0
2021/06/05 09:20:00;2126064;1165;0;;0;0;0;0;0;0;0;50;0;0;0;211;0;211;0;0;0;0
2021/06/05 09:20:00;2126064;1166;0;;0;0;0;0;0;0;0;50;0;0;0;211;0;211;0;0;0;0
2021/06/05 09:20:00;2126064;1169;0;;0;0;0;0;0;0;0;50;0;0;0;211;0;211;0;0;0;0
2021/06/05 09:20:00;2126064;1172;0;;0;0;0;0;0;0;0;50;0;0;0;211;0;211;0;0;0;0
2021/06/08 08:33:03;2123890;1048;0;;0;0;0;0;0;0;0;20;0;;0;182;182;0;0;0;0;0
2021/06/08 08:33:03;2123890;1123;0;;0;0;0;0;0;0;0;20;0;;0;182;182;0;0;0;0;0
2021/06/05 12:34:25;2103591;1040;0;;0;0;0;0;0;0;0;20;0;;0;264;264;0;0;0;0;0
2021/06/05 12:34:25;2103591;1129;0;;0;0;0;0;0;0;0;20;0;;0;264;264;0;0;0;0;0
2021/06/07 11:54:14;2101899;1069;1;;0;0;0;0;67;60;0;50;0;5;0;1451;613;42;4;0;0;0
2021/06/07 11:54:14;2101899;1071;2;;0;0;1;0;293;34;338;50;0;5;0;1451;613;42;0;0;0;338
2021/06/07 11:54:14;2101899;1078;0;;0;0;0;0;0;0;0;50;0;5;0;1451;613;42;0;0;0;0
2021/06/07 13:47:35;2115623;1057;0;2000240;0;0;0;0;18;279;0;30;2;;0;1053;506;250;0;0;0;0
2021/06/07 17:14:59;2115002;1157;0;;0;0;0;0;0;0;0;50;0;6;0;896;0;896;0;0;0;0
2021/06/07 17:14:59;2115002;1158;0;;0;0;0;0;0;0;0;50;0;6;0;896;0;896;0;0;0;0
2021/06/07 17:14:59;2115002;1160;0;;0;0;0;0;0;0;0;50;0;6;0;896;0;896;0;0;0;0
2021/06/07 17:14:59;2115002;1161;0;;0;0;0;0;0;0;0;50;0;6;0;896;0;896;0;0;0;0
2021/06/07 17:14:59;2115002;1162;0;;0;0;0;0;0;0;0;50;0;6;0;896;0;896;0;0;0;0
2021/06/07 19:08:20;2128136;1048;0;2000391;0;0;0;0;0;0;0;30;2;;0;498;0;0;0;0;0;0
2021/06/07 19:08:20;2128136;1123;0;2000391;0;0;0;0;498;0;0;30;2;;0;498;0;0;0;0;0;0
2021/06/05 19:21:21;2125139;1082;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1084;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1131;0;2000354;0;0;0;0;950;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1139;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1140;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1141;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1142;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1143;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/05 19:21:21;2125139;1144;1;2000354;0;0;0;0;107;4;0;30;2;;0;1280;94;0;3;0;0;0
2021/06/05 19:21:21;2125139;6249;0;2000354;0;0;0;0;0;0;0;30;2;;0;1280;94;0;0;0;0;0
2021/06/07 10:13:37;2115574;1231;1;;0;1;1;0;0;0;85;50;0;1;0;814;0;814;5;0;0;85
2021/06/08 12:30:31;2110879;1044;0;;0;0;0;0;0;0;0;50;1;8;0;29;0;29;0;0;0;0
2021/06/08 12:30:31;2110879;1045;0;;0;0;0;0;0;0;0;50;1;8;0;29;0;29;0;0;0;0
2021/06/08 12:30:31;2110879;1046;0;;0;0;0;0;0;0;0;50;1;8;0;29;0;29;0;0;0;0
2021/06/07 12:04:28;2120254;1053;0;2000217;0;0;0;0;0;0;0;30;2;;0;264;232;0;0;0;0;0
2021/06/07 12:04:28;2120254;1231;0;2000217;0;1;1;1;25;0;103;30;2;;13;264;232;0;0;0;0;0
2021/06/07 12:04:28;2120254;1232;0;2000217;0;0;0;0;0;0;0;30;2;;0;264;232;0;0;0;0;0
2021/06/05 09:18:42;2125915;1165;1;2000445;0;0;1;0;492;60;265;30;2;;0;1121;123;0;0;0;0;265
2021/06/05 09:18:42;2125915;1166;0;2000445;0;0;0;0;303;0;0;30;2;;0;1121;123;0;0;0;0;0
2021/06/05 09:18:42;2125915;1169;0;2000445;0;0;0;0;0;0;0;30;2;;0;1121;123;0;0;0;0;0
2021/06/05 10:08:16;2125681;1048;1;2000162;0;0;0;0;201;14;0;30;2;;0;496;0;278;0;0;0;0
2021/06/05 10:08:16;2125681;1123;0;2000162;0;0;0;0;0;0;0;30;2;;0;496;0;278;0;0;0;0
2021/06/07 11:21:36;2104446;6300;0;;0;0;0;0;0;0;0;20;0;;0;1292;1292;0;0;0;0;0
2021/06/07 14:16:16;2114141;1085;0;;0;0;0;0;0;0;0;50;0;8;0;974;0;974;0;0;0;0
2021/06/07 14:16:16;2114141;1132;0;;0;0;0;3;0;0;0;50;0;8;179;974;0;974;0;0;0;0
2021/06/07 15:03:09;2126642;1152;0;2000433;0;0;0;0;0;0;0;30;2;;0;187;0;0;0;0;0;0
2021/06/07 15:03:09;2126642;1153;0;2000433;0;0;0;0;0;0;0;30;2;;0;187;0;0;0;0;0;0
2021/06/07 15:03:09;2126642;1154;0;2000433;0;0;0;0;187;0;0;30;2;;0;187;0;0;0;0;0;0
2021/06/07 15:03:09;2126642;1155;0;2000433;0;0;0;0;0;0;0;30;2;;0;187;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1082;0;2000350;0;0;0;0;29;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1084;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1131;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1139;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1140;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1141;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1142;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1143;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;1144;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/07 14:30:32;2106494;6248;0;2000350;0;0;0;0;0;0;0;30;2;;0;29;0;0;0;0;0;0
2021/06/05 09:17:24;2120493;1041;0;2000129;0;0;0;0;467;0;0;30;2;;0;1043;7;0;0;0;0;0
2021/06/05 09:17:24;2120493;1042;0;2000129;0;0;0;0;0;0;0;30;2;;0;1043;7;0;0;0;0;0
2021/06/05 09:17:24;2120493;1043;0;2000129;0;0;0;0;0;0;0;30;2;;0;1043;7;0;0;0;0;0
2021/06/05 09:17:24;2120493;1091;2;2000129;0;0;1;0;312;60;103;30;2;;0;1043;7;0;6;0;0;103
2021/06/05 09:17:24;2120493;1164;0;2000129;0;0;0;0;0;0;0;30;2;;0;1043;7;0;0;0;0;0
2021/06/07 09:10:56;2126994;1048;0;2000157;0;0;0;0;402;4;0;40;0;;0;655;0;0;0;0;0;0
2021/06/05 16:08:18;2128605;1053;0;;0;0;0;0;0;0;0;50;1;0;0;498;82;138;0;0;0;0
2021/06/05 16:08:18;2128605;1231;2;;0;1;2;0;253;25;162;50;1;0;0;498;82;138;0;0;0;162
2021/06/05 16:08:18;2128605;1232;0;;0;0;0;0;0;0;0;50;1;0;0;498;82;138;0;0;0;0
2021/06/07 15:42:22;2108082;1197;1;;0;1;1;2;240;0;514;220;0;;195;739;0;220;0;0;0;514
2021/06/07 15:42:22;2108082;1204;1;;0;0;0;0;268;6;0;220;0;;0;739;0;220;0;0;0;0
2021/06/07 09:35:50;2116837;1165;0;2000444;0;0;0;0;10;0;0;30;2;;0;348;0;0;0;0;0;0
2021/06/07 09:35:50;2116837;1166;0;2000444;0;0;0;0;0;0;0;30;2;;0;348;0;0;0;0;0;0
2021/06/07 09:35:50;2116837;1167;1;2000444;0;0;1;0;274;60;166;30;2;;0;348;0;0;8;0;0;166
2021/06/07 09:35:50;2116837;1168;0;2000444;0;0;0;0;0;0;0;30;2;;0;348;0;0;0;0;0;0
2021/06/07 09:35:50;2116837;1169;0;2000444;0;0;0;0;0;0;0;30;2;;0;348;0;0;0;0;0;0
2021/06/07 09:35:50;2116837;1172;0;2000444;0;0;0;0;0;0;0;30;2;;0;348;0;0;0;0;0;0
2021/06/08 11:51:34;2112477;1082;0;;0;0;0;4;0;0;0;20;0;;105;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1084;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1131;1;;0;0;0;0;391;10;0;20;0;;0;1290;781;105;3;0;0;0
2021/06/08 11:51:34;2112477;1139;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1140;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1141;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1142;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1143;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/08 11:51:34;2112477;1144;0;;0;0;0;0;0;0;0;20;0;;0;1290;781;105;0;0;0;0
2021/06/07 17:34:26;2126558;1048;0;2000170;0;0;0;0;9;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/07 17:34:26;2126558;1123;0;2000170;0;0;0;0;0;0;0;30;2;;0;264;0;0;0;0;0;0
2021/06/08 12:55:30;2109923;1057;0;;0;0;0;0;0;0;0;20;0;;0;1527;1512;15;0;0;0;0
2021/06/06 11:39:32;2108379;1174;0;2000454;0;0;0;0;0;0;0;30;2;;0;570;81;0;0;0;0;0
2021/06/06 11:39:32;2108379;1175;0;2000454;0;0;0;0;486;0;0;30;2;;0;570;81;0;0;0;0;0
2021/06/06 16:42:08;2101061;1069;0;2000290;0;0;0;0;83;0;0;30;2;;0;726;643;0;0;0;0;0
2021/06/06 16:42:08;2101061;1071;0;2000290;0;0;0;0;0;0;0;30;2;;0;726;643;0;0;0;0;0
2021/06/06 16:42:08;2101061;1078;0;2000290;0;0;0;0;0;0;0;30;2;;0;726;643;0;0;0;0;0
2021/06/07 11:48:58;2102638;1210;0;;0;0;0;0;0;0;0;20;0;;0;1134;1134;0;0;0;0;0
2021/06/07 14:20:12;2105838;1035;0;2000116;0;0;0;0;0;0;0;30;2;;0;1210;118;404;0;0;0;0
2021/06/07 14:20:12;2105838;1036;0;2000116;0;0;0;0;0;0;0;30;2;;0;1210;118;404;0;0;0;0
2021/06/07 14:20:12;2105838;1037;0;2000116;0;0;0;0;0;0;0;30;2;;0;1210;118;404;0;0;0;0
2021/06/07 14:20:12;2105838;1038;0;2000116;0;0;0;0;0;0;0;30;2;;0;1210;118;404;0;0;0;0
2021/06/07 14:20:12;2105838;1090;1;2000116;0;1;1;0;685;0;105;30;2;;0;1210;118;404;2;0;0;105
2021/06/07 19:40:59;2104974;6300;0;;0;0;0;0;0;0;0;50;0;0;0;657;0;657;0;0;0;0
2021/06/07 11:03:11;2112309;1069;0;;0;0;0;0;0;0;0;220;0;;0;186;0;71;0;0;0;0
2021/06/07 11:03:11;2112309;1071;0;;0;0;0;0;98;0;0;220;0;;0;186;0;71;0;0;0;0
2021/06/07 11:03:11;2112309;1078;0;;0;0;0;0;0;0;0;220;0;;0;186;0;71;0;0;0;0
2021/06/07 11:03:11;2112309;1235;0;;0;0;0;0;0;0;0;220;0;;0;186;0;71;0;0;0;0
2021/06/05 20:25:10;2115122;1035;1;2000111;0;0;1;0;1276;60;15;30;2;;0;1510;156;14;3;0;0;15
2021/06/05 20:25:10;2115122;1036;0;2000111;0;0;0;0;0;0;0;30;2;;0;1510;156;14;0;0;0;0
2021/06/05 20:25:10;2115122;1037;0;2000111;0;0;0;0;0;0;0;30;2;;0;1510;156;14;0;0;0;0
2021/06/05 20:25:10;2115122;1038;0;2000111;0;0;0;0;0;0;0;30;2;;0;1510;156;14;0;0;0;0
2021/06/05 20:25:10;2115122;1090;0;2000111;0;0;0;0;0;0;0;30;2;;0;1510;156;14;0;0;0;0
2021/06/08 10:21:29;2101068;6300;0;;0;0;0;0;0;0;0;50;0;3;0;1287;0;1287;0;0;0;0
2021/06/05 19:09:36;2800996;1050;1;2000205;0;0;0;0;555;20;0;30;2;;0;575;0;0;3;0;0;0
2021/06/07 18:30:30;2117484;1035;0;;0;0;0;0;0;0;0;50;1;8;0;28;0;28;0;0;0;0
2021/06/07 18:30:30;2117484;1036;0;;0;0;0;0;0;0;0;50;1;8;0;28;0;28;0;0;0;0
2021/06/07 18:30:30;2117484;1037;0;;0;0;0;0;0;0;0;50;1;8;0;28;0;28;0;0;0;0
2021/06/07 18:30:30;2117484;1038;0;;0;0;0;0;0;0;0;50;1;8;0;28;0;28;0;0;0;0
2021/06/07 18:30:30;2117484;1090;0;;0;0;0;0;0;0;0;50;1;8;0;28;0;28;0;0;0;0
2021/06/05 11:42:15;2117380;1048;0;;0;0;0;0;0;0;0;20;0;;0;464;374;18;0;0;0;0
2021/06/05 11:42:15;2117380;1121;1;;0;0;0;0;39;30;0;20;0;;0;464;374;18;3;0;0;0
2021/06/05 11:42:15;2117380;1123;0;;0;0;0;0;0;0;0;20;0;;0;464;374;18;0;0;0;0
2021/06/07 11:12:23;2124101;1048;0;;0;0;0;0;248;0;0;50;1;0;0;739;0;14;0;0;0;0
2021/06/06 13:42:07;2100080;1157;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/06 13:42:07;2100080;1158;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/06 13:42:07;2100080;1160;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/06 13:42:07;2100080;1161;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/06 13:42:07;2100080;1162;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/06 13:42:07;2100080;1163;0;;0;0;0;0;0;0;0;50;0;0;0;727;0;727;0;0;0;0
2021/06/07 10:08:21;2112387;1028;0;;0;0;0;0;0;0;0;50;0;1;0;498;0;462;0;0;0;0
2021/06/07 10:08:21;2112387;1029;0;;0;0;0;0;0;36;0;50;0;1;0;498;0;462;0;0;0;0
2021/06/07 10:08:21;2112387;1030;1;;0;1;1;0;0;0;90;50;0;1;0;498;0;462;3;0;0;90
2021/06/07 10:08:21;2112387;1031;0;;0;0;0;0;0;0;0;50;0;1;0;498;0;462;0;0;0;0
2021/06/07 10:08:21;2112387;1032;0;;0;0;0;0;0;0;0;50;0;1;0;498;0;462;0;0;0;0
2021/06/08 11:30:31;2124633;1048;0;;0;0;0;0;0;0;0;50;0;4;0;27;0;27;0;0;0;0
2021/06/08 11:30:31;2124633;1123;0;;0;0;0;0;0;0;0;50;0;4;0;27;0;27;0;0;0;0
2021/06/07 10:00:29;2108082;1197;0;2000475;0;0;0;0;10;16;0;30;2;;0;26;0;0;0;0;0;0
2021/06/07 10:00:29;2108082;1204;0;2000475;0;0;0;0;0;0;0;30;2;;0;26;0;0;0;0;0;0
2021/06/05 20:38:15;2104974;6300;0;;0;0;0;0;0;0;0;20;0;;0;495;495;0;0;0;0;0
2021/06/07 16:47:18;2105330;1048;0;;0;0;0;1;0;66;0;20;0;;45;1036;552;61;0;0;0;0
2021/06/07 16:47:18;2105330;1121;1;;1;0;1;0;106;14;213;20;0;;0;1036;552;61;4;20;0;213
2021/06/07 16:47:18;2105330;1123;0;;0;0;0;0;0;0;0;20;0;;0;1036;552;61;0;0;0;0
2021/06/07 15:13:39;2124784;1172;1;;0;1;1;0;187;60;1198;220;0;;0;817;0;6;4;0;0;1198
2021/06/07 11:05:48;2107311;1069;0;;0;0;0;0;0;0;0;50;1;8;0;345;0;137;0;0;0;0
2021/06/07 11:05:48;2107311;1071;0;;0;0;0;0;0;0;0;50;1;8;0;345;0;137;0;0;0;0
2021/06/07 11:05:48;2107311;1072;1;;0;0;0;0;164;44;0;50;1;8;0;345;0;137;3;0;0;0
